CODE	TITLE 	LANGUAGE
SLPM-86541 	 LOVE GAME'S - WAI WAI TENNIS [MAJOR WAVE SERIES] 	 [J]
SLPS-01647 	 LOVE GAME'S - WAI WAI TENNIS [SERVICE PRICE EDITION] 	 [J]
SLPS-02510 	 LOVE GAME'S - WAI WAI TENNIS 2 	 [J]
SLPS-02983 	 LOVE GAME'S - WAI WAI TENNIS 2 [VALUE 1500] 	 [J]
SLPM-86899 	 LOVE GAME'S - WAI WAI TENNIS PLUS 	 [J]
SLPM-86652 	 LOVE HINA - AI HA KOTOBA NO NAKA NI 	 [J]
SLPM-86677 	 LOVE HINA 2 - KOTOBA WA KONAYUKI NO YOUNI 	 [J]
SLPS-03097 	 LOVE PARA - LOVELY TOKYO PARA-PARA MUSUME [FUKYUUBAN 1500 SERIES] 	 [J]
SLPS-01370 	 LOVE THERAPY 	 [J]
SLPS-02112 	 LOVE LOVE TOROKKO (LOVE TRUCK 2) 	 [J]
SLPS-01642 	 LSD - DREAM EMULATOR 	 [J]
SLPS-01556 	 LSD - DREAM EMULATOR [LIMITED EDITION] 	 [J]
SLPS-01784 	 LUCIFER RING 	 [J]
SLPS-00811 	 LUCIFERD - PSYCHOLOGICAL ADVENTURE 	 [J]
SLPS-01674 	 LUCKY LUKE 	 [J]
SLPS-01832 	 LUFTWAFFE - DOITSU KUUGUN O SHIKI SEYO 	 [J]
SLPS-00560 	 LULU 	 [J]
SLPS-01397	 LUNAR - SILVER STAR STORY  -  [ 2 DISCS ] 	 [J]
SLPS-01398 	 LUNAR - SILVER STAR STORY  -  [ 2 DISCS ] 	 [J]
SLPS-91129	 LUNAR - SILVER STAR STORY [PLAYSTATION THE BEST]  -  [ 2 DISCS ] 	 [J]
SLPS-91130 	 LUNAR - SILVER STAR STORY [PLAYSTATION THE BEST]  -  [ 2 DISCS ] 	 [J]
SLPS-02081	 LUNAR 2 - ETERNAL BLUE  -  [ 3 DISCS ] 	 [J]
SLPS-02082	 LUNAR 2 - ETERNAL BLUE  -  [ 3 DISCS ] 	 [J]
SLPS-02083 	 LUNAR 2 - ETERNAL BLUE  -  [ 3 DISCS ] 	 [J]
SLPS-02966	 LUNAR 2 - ETERNAL BLUE [KADOKAWA BEST]  -  [ 3 DISCS ] 	 [J]
SLPS-02967	 LUNAR 2 - ETERNAL BLUE [KADOKAWA BEST]  -  [ 3 DISCS ] 	 [J]
SLPS-02968 	 LUNAR 2 - ETERNAL BLUE [KADOKAWA BEST]  -  [ 3 DISCS ] 	 [J]
SLPM-86777 	 LUNAR WING - TOKI O KOETA SEISEN 	 [J]
SLPM-87219 	 LUNAR WING - TOKI O KOETA SEISEN [SUPERLITE 1500 SERIES] 	 [J]
SLPS-01749 	 LUNATIC DAWN III 	 [J]
SLPS-02537 	 LUNATIC DAWN III [ARTDINK BEST CHOICE] 	 [J]
SLPS-02420 	 LUNATIC DAWN ODYSSEY 	 [J]
SLPS-02957 	 LUNATIC DAWN ODYSSEY [ARTDINK BEST CHOICE] 	 [J]
SLPS-00416 	 LUP SALAD - LUPUPU CUBE 	 [J]
SLPM-87124 	 LUP SALAD - LUPUPU CUBE [NATSU-COLE SERIES VOL.3] 	 [J]
SLPS-01402 	 LUPIN THE THIRD 	 [J]
SLPS-00535	 LUPIN THE 3RD - CHATEAU DE CAGLIOSTRO  -  [ 3 DISCS ] 	 [J]
SLPS-00536	 LUPIN THE 3RD - CHATEAU DE CAGLIOSTRO  -  [ 3 DISCS ] 	 [J]
SLPS-00537 	 LUPIN THE 3RD - CHATEAU DE CAGLIOSTRO  -  [ 3 DISCS ] 	 [J]
SLPS-91060	 LUPIN THE 3RD - CHATEAU DE CAGLIOSTRO [PLAYSTATION THE BEST]  -  [ 3 DISCS ] 	 [J]
SLPS-91061	 LUPIN THE 3RD - CHATEAU DE CAGLIOSTRO [PLAYSTATION THE BEST]  -  [ 3 DISCS ] 	 [J]
SLPS-91062 	 LUPIN THE 3RD - CHATEAU DE CAGLIOSTRO [PLAYSTATION THE BEST]  -  [ 3 DISCS ] 	 [J]
SLPS-02805 	 LUPIN THE 3RD - PUNCH THE MONKEY! - GAME EDITION 	 [J]
SLPS-00393 	 M [EMU] - KIMI WO TSUTAETE 	 [J]
SLPS-02265 	 M [EMU] - KIMI WO TSUTAETE [MOUICHIDO KIMI NI EITAI...LOVED SERIES] 	 [J]
SLPS-02576	 MA-JYAN DE PON! HANAHUDA DE KOI! OUR GRADUATION [ 2 DISCS ] 	 [J]
SLPS-02577 	 MA-JYAN DE PON! HANAHUDA DE KOI! OUR GRADUATION [ 2 DISCS ] 	 [J]
SLPS-02705	 MABOROSHI TSUKIYO  -  [ 2 DISCS ] 	 [J]
SLPS-02706 	 MABOROSHI TSUKIYO  -  [ 2 DISCS ] 	 [J]
SLPS-03143	 MABOROSHI TSUKIYO [REPRINT]  -  [ 2 DISCS ] 	 [J]
SLPS-03144 	 MABOROSHI TSUKIYO [REPRINT]  -  [ 2 DISCS ] 	 [J]
SLPS-00295 	 MACH GO GO GO 	 [J]
SLPS-00386 	 MACROSS DIGITAL MISSION VF-X 	 [J]
SCPS-45021 	 MACROSS DIGITAL MISSION VF-X 	 [J]
SLPS-91058 	 MACROSS DIGITAL MISSION VF-X [PLAYSTATION THE BEST] 	 [J]
SCPS-45405	 MACROSS - THE SUPER DIMENSION FORTRESS - DO YOU REMEMBER LOVE? [ 3 DISCS ] 	 [J]
SCPS-45406	 MACROSS - THE SUPER DIMENSION FORTRESS - DO YOU REMEMBER LOVE? [ 3 DISCS ] 	 [J]
SCPS-45407 	 MACROSS - THE SUPER DIMENSION FORTRESS - DO YOU REMEMBER LOVE? [ 3 DISCS ] 	 [J]
SLPS-02005	 MACROSS - THE SUPER DIMENSION FORTRESS - DO YOU REMEMBER LOVE? [ 3 DISCS ] 	 [J]
SLPS-02006	 MACROSS - THE SUPER DIMENSION FORTRESS - DO YOU REMEMBER LOVE? [ 3 DISCS ] 	 [J]
SLPS-02007 	 MACROSS - THE SUPER DIMENSION FORTRESS - DO YOU REMEMBER LOVE? [ 3 DISCS ] 	 [J]
SLPS-02791 	 MACROSS PLUS - GAME EDITION 	 [J]
SLPS-02237 	 MACROSS VF-X 2 	 [J]
SLPS-00880 	 MAD PANIC COASTER 	 [J]
SLPS-00734 	 MAD STALKER - FULL METAL FORCE 	 [J]
SLPS-00587 	 MAGIC CARPET 	 [J]
SCPS-45134 	 MAGICAL DATE - DOKI DOKI KOKUHAKU DAISAKUSEN 	 [J]
SLPS-01091 	 MAGICAL DATE - DOKI DOKI KOKUHAKU DAISAKUSEN 	 [J]
SLPM-86619 	 MAGICAL DATE - DOKI DOKI KOKUHAKU DAISAKUSEN[TAITO 2000 SERIES] 	 [J]
SCPS-10135 	 MAGICAL DICE KIDS 	 [J]
SLPS-00201 	 MAGICAL DROP 	 [J]
SLPM-87173 	 MAGICAL DROP - ARCADE HITS [MAJOR WAVE SERIES] 	 [J]
SLPS-02337 	 MAGICAL DROP F - DAIBOUKEN MO RAKUJYANAI! 	 [J]
SLPM-86805 	 MAGICAL DROP F - DAIBOUKEN MO RAKUJYANAI! [MAJOR WAVE SERIES] 	 [J]
SLPM-86051 	 MAGICAL DROP III - YOKUBARI TOKUDAIGOU! 	 [J]
SLPS-01917	 MAGICAL DROP III + WONDERFUL! [ 2 DISCS ] 	 [J]
SLPS-01918 	 MAGICAL DROP III + WONDERFUL! [ 2 DISCS ] 	 [J]
SLPM-86755	 MAGICAL DROP III + WONDERFUL! [REPRINT] [ 2 DISCS ] 	 [J]
SLPM-86756 	 MAGICAL DROP III + WONDERFUL! [REPRINT] [ 2 DISCS ] 	 [J]
SLPS-00645	 MAGICAL GIRL PRETTY SAMMY PART 1 - IN THE EARTH  -  [ 2 DISCS ] 	 [J]
SLPS-00646 	 MAGICAL GIRL PRETTY SAMMY PART 1 - IN THE EARTH  -  [ 2 DISCS ] 	 [J]
SLPS-00760	 MAGICAL GIRL PRETTY SAMMY PART 2 - IN THE JULYHELM  -  [ 2 DISCS ] 	 [J]
SLPS-00761 	 MAGICAL GIRL PRETTY SAMMY PART 2 - IN THE JULYHELM  -  [ 2 DISCS ] 	 [J]
SLPS-00737 	 MAGICAL HOPPERS 	 [J]
SLPM-86099 	 MAGICAL MEDICAL 	 [J]
SLPS-01173 	 MAGICAL ZUNOU POWER! PARTY SELECTION 	 [J]
SLPS-02552 	 MAGICAL ZUNOU POWER! PARTY SELECTION [VAP BEST THANKS 1800] 	 [J]
SLPS-02490 	 MAGNETIC POWER MICROMAN - GENERATION 2000 	 [J]
SLPM-86292 	 MAHJONG [HYPER VALUE 2800] 	 [J]
SLPS-02995 	 MAHJONG DE ASOBO 	 [J]
SLPS-00014 	 MAHJONG GOKU TENJIKU 	 [J]
SLPS-02098 	 MAHJONG GOKU TENJIKU '99 	 [J]
SLPM-86258 	 MAHJONG II [SUPERLITE 1500 SERIES] 	 [J]
SLPS-00043 	 MAHJONG GANRYUUJIMA 	 [J]
SLPS-02979 	 MAHJONG GANRYUUJIMA [ASCII CASUAL COLLECTION] 	 [J]
SLPM-86082 	 MAHJONG KURABU 	 [J]
SLPS-02080 	 MAHJONG KURABU [HONKAKUHA DE 1300 YEN] 	 [J]
SLPS-02088	 MAHJONG KURABU & CADILLAC [HONKAKUHA DE 2000] [ 2 DISCS ] 	 [J]
SLPS-02089 	 MAHJONG KURABU & CADILLAC [HONKAKUHA DE 2000] [ 2 DISCS ] 	 [J]
SLPS-00364 	 Mahjong Senjutsu - Anzou Michuru no Tsugi Akima Satsuhou 	[J]
SLPM-86856 	 Mahjong Senjutsu - Anzou Michuru no Tsugi Akima Satsuhou [Superlite 1500 Series] 	[J]
SLPS-00005 	 MAHJONG STATION - MASHIN 	 [J]
SLPS-01564 	 MAHJONG STATION - MASHIN [SUNSOFT COLLECTION BEST] 	 [J]
SLPS-02828 	 MAHJONG STATION - MASHIN [VALUE 1500] 	 [J]
SLPS-00603 	 MAHJONG TAIKAI II SPECIAL 	 [J]
SLPM-86993 	 MAHJONG TAIKAI II SPECIAL [KOEI TEIBAN SERIES] 	 [J]
SLPM-86338 	 MAHJONG TAIKAI II SPECIAL [PLAYSTATION THE BEST] 	 [J]
SLPS-03123 	 MAHJONG URANAI FORTUNA - TSUKI NO MEGAMI-TACHI 	 [J]
SLPM-87143 	 MAHJONG URANAI FORTUNA - TSUKI NO MEGAMI-TACHI [SUPERLITE 1500 SERIES] 	 [J]
SLPM-86173 	 MAHJONG YAROUZE! 	 [J]
SLPS-01311 	 MAHJONG YOUCHIEN - TAMAGO-GUMI 	 [J]
SLPS-02956 	 MAHJONG YOUCHIEN - TAMAGO-GUMI 2 - TAIKAI E IKOU! 	 [J]
SLPS-02546 	 MAHJONG YOUCHIEN - TAMAGO-GUMI R - JONG FOR BEGINNERS 	 [J]
SLPS-00460 	 MAHOU SHOUJO FANCY COCO 	 [J]
SLPS-01754 	 MAHOU TSUKAI NI NARU HOUHOU 	 [J]
SCPS-45323 	 MAINICHI NEKO YOUBI 	 [J]
SLPS-01249 	 MAINICHI NEKO YOUBI 	 [J]
SLPS-00128 	 MAKERUNA! MAKENDO 2 	 [J]
SLPM-86817 	 MAKIKOU MYSTERY ADVENTURE [SUPERLITE 1500 SERIES] 	 [J]
SLPM-88501 	 MANIC GAME GIRL 	 [K]
SLPS-01738 	 MARBY BABY STORY 	 [J]
SLPS-01136	 MARIA  -  [ 3 DISCS ] 	 [J]
SLPS-01137	 MARIA  -  [ 3 DISCS ] 	 [J]
SLPS-01138 	 MARIA  -  [ 3 DISCS ] 	 [J]
SLPS-91100	 MARIA [PLAYSTATION THE BEST]  -  [ 3 DISCS ] 	 [J]
SLPS-91101	 MARIA [PLAYSTATION THE BEST]  -  [ 3 DISCS ] 	 [J]
SLPS-91102 	 MARIA [PLAYSTATION THE BEST]  -  [ 3 DISCS ] 	 [J]
SLPS-02240	 MARIA 2  -  [ 3 DISCS ] 	 [J]
SLPS-02241	 MARIA 2  -  [ 3 DISCS ] 	 [J]
SLPS-02242 	 MARIA 2  -  [ 3 DISCS ] 	 [J]
SLPM-86850	 MARIA 2 [CYCLONE REPRINT]  -  [ 3 DISCS ] 	 [J]
SLPM-86851	 MARIA 2 [CYCLONE REPRINT]  -  [ 3 DISCS ] 	 [J]
SLPM-86852 	 MARIA 2 [CYCLONE REPRINT]  -  [ 3 DISCS ] 	 [J]
SLPS-00964 	 MARIO MUSHANO'S HYPER SHOGI SCHOOL 	 [J]
SLPS-02058 	 MARIONETTE COMPANY 	 [J]
SLPM-86810 	 MARIONETTE COMPANY [MAJOR WAVE SERIES] 	 [J]
SLPS-02743 	 MARIONETTE COMPANY 2 CHU! 	 [J]
SLPM-87004 	 MARIONETTE COMPANY 2 CHU! [MAJOR WAVE SERIES] 	 [J]
SLPM-86261 	 Mark Yazaki Kanshuu - Seiyou Senseijutsu [Superlite 1500 Series] 	[J]
SLPM-86279 	 Mark Yazaki Kanshuu - Shichuu Suimei[Superlite 1500 Series] 	[J]
SLPS-03538 	 MARL JONG! 	 [J]
SLPS-03537 	 MARL JONG! [LIMITED EDITION] 	 [J]
SLPM-87014 	 MARTIAL BEAT 	 [J]
SLPM-87148	 MARTIAL BEAT 2  -  [ 2 DISCS ] 	 [J]
SLPM-87149 	 MARTIAL BEAT 2  -  [ 2 DISCS ] 	 [J]
SLPM-87146	 MARTIAL BEAT 2 [WITH CONTROLLER SET]  -  [ 2 DISCS ] 	 [J]
SLPM-87147 	 MARTIAL BEAT 2 [WITH CONTROLLER SET]  -  [ 2 DISCS ] 	 [J]
SLPS-00763 	 MARVEL SUPER HEROES 	 [J]
SLPS-01915 	 MARVEL SUPER HEROES VS. STREET FIGHTER EX EDITION 	 [J]
SLPS-02368 	 MARVEL VS. CAPCOM - CLASH OF SUPER HEROES - EX EDITION 	 [J]
SLPS-00916 	 MASTER OF MONSTERS - AKATSUKI NO KENJA TATSU 	 [J]
SLPM-86542 	 MASTER OF MONSTERS - AKATSUKI NO KENJA TATSU [MAJOR WAVE SERIES] 	 [J]
SLPS-00373 	 MASTERS SHIN HARUKANARU AUGUSTA 	 [J]
SLPS-00842 	 MASTERS SHIN HARUKANARU AUGUSTA [REPRINT] 	 [J]
SLPS-01426 	 MASUMON KIDS - THE ANOTHER WORLD OF THE MASTER OF MONSTERS 	 [J]
SLPM-86520 	 MASUMON KIDS - THE ANOTHER WORLD OF THE MASTER OF MONSTERS [MAJOR WAVE SERIES] 	 [J]
SLPS-03220	 MATSUMOTO LEIJI - STORY OF GALAXY EXPRESS 999  -  [ 2 DISCS ] 	 [J]
SLPS-03221 	 MATSUMOTO LEIJI - STORY OF GALAXY EXPRESS 999  -  [ 2 DISCS ] 	 [J]
SLPM-87119 	 MAT HOFFMAN'S PRO BMX 	 [J]
SCPS-45242 	 MAWATTE MUCHO! 	 [J]
SLPS-01359 	 MAWATTE MUCHO! 	 [J]
SLPM-86443 	 MAWATTE MUCHO! [SUPERLITE 1500 SERIES] 	 [J]
SLPS-00795 	 MAXRACER 	 [J]
SLPS-02398 	 MAX SURFING 2000 	 [J]
SLPS-02871 	 MAX SURFING 2ND 	 [J]
SLPS-03490 	 MAZE HEROES - MEIKYUU DENSETSU 	 [J]
SCPS-10052 	 MDK 	 [J]
SLPS-00937 	 MECHWARRIOR 2 	 [J]
SLPS-02414 	 MEDAROT R 	 [J]
SLPS-02635 	 MEDAROT R - PARTS COLLECTION 	 [J]
SCPS-10081 	 MEDIEVIL 	 [J]
SLPM-88509 	 MEGAMAN X6 	 [K]
SLPS-00500 	 MEGAMI IBUNROKU PERSONA 	 [J]
SLPS-91029 	 MEGAMI IBUNROKU PERSONA [PLAYSTATION THE BEST] 	 [J]
SLPM-87192 	 MEGAMI IBUNROKU PERSONA [PSONE BOOKS] 	 [J]
SLPS-00435 	 MEGATUDO 2096 	 [J]
SLPS-01714 	 MEGURI AISHITE 	 [J]
SLPS-01153 	 MEISHA RETSUDEN - GREATEST 70'S 	 [J]
SLPS-02159 	 MEISHA RETSUDEN - GREATEST 70'S [FUKKOKU BAN] 	 [J]
SLPS-01690 	 MEITANTEI CONAN 	 [J]
SLPS-91170 	 MEITANTEI CONAN [PLAYSTATION THE BEST] 	 [J]
SLPS-02804 	 MEITANTE CONAN - 3-JIN NO MEITANTEI 	 [J]
SLPS-03456 	 MEITANTE CONAN - 3-JIN NO MEITANTEI (BANDAI THE BEST) 	 [J]
SLPS-03425 	 MEITANTE CONAN - SAIKOU NO AIBOU 	 [J]
SLPS-03548 	 MEITANTEI CONAN - TRICK TRICK VOL.1 	 [J]
SLPS-02649 	 MEKA POKELER 	 [J]
SLPS-00282 	 MELTY LANCER - GINGA SHOUJO KEISATSU 2086 	 [J]
SLPS-01147	 MELTY LANCER - RE-INFORCE [ 2 DISCS ] 	 [J]
SLPS-01148 	 MELTY LANCER - RE-INFORCE [ 2 DISCS ] 	 [J]
SLPM-86231	 MELTY LANCER - THE 3RD PLANET [ 2 DISCS ] 	 [J]
SLPM-86232 	 MELTY LANCER - THE 3RD PLANET [ 2 DISCS ] 	 [J]
SLPS-03135 	 MEMORIAL STAR SERIES - SUNSOFT CLASSICS VOL.1 - IKKI & SUPER ARABIAN 	 [J]
SLPS-03181 	 MEMORIAL STAR SERIES - SUNSOFT CLASSICS VOL.2 - ROUTE 16 - TURBO & ATLANTIS NO NAZO 	 [J]
SLPS-03366 	 MEMORIAL STAR SERIES - SUNSOFT CLASSICS VOL.3 - MADOOLA NO TSUBASA & TOUKAIDOU GOJUUSAN TSUGI 	 [J]
SLPS-03382 	 MEMORIAL STAR SERIES - SUNSOFT CLASSICS VOL.4 - CHOU WAKUSEI SENKI METAFIGHT & LIPPE ISLAND 	 [J]
SLPS-03397 	 MEMORIAL STAR SERIES - SUNSOFT CLASSICS VOL.5 - RAF WORLD & HEBEREKE 	 [J]
SLPS-03486 	 MEMORIAL STAR SERIES - SUNSOFT CLASSICS VOL.6 - BATTLE FORMULA & GIMMICK! 	 [J]
SLPS-02296 	 MEMORIES OFF 	 [J]
SLPM-86583 	 MEMORIES OFF [SUPERLITE 1500 SERIES] 	 [J]
SLPS-03292	 MEMORIES OFF 2ND  -  [ 2 DISCS ] 	 [J]
SLPS-03293 	 MEMORIES OFF 2ND  -  [ 2 DISCS ] 	 [J]
SLPS-03289	 MEMORIES OFF 2ND [LIMITED EDITION]  -  [ 2 DISCS ] 	 [J]
SLPS-03290	 MEMORIES OFF 2ND [LIMITED EDITION]  -  [ 2 DISCS ] 	 [J]
SLPS-03291 	 MEMORIES OFF 2ND [LIMITED EDITION]  -  [ 2 DISCS ] 	 [J]
SLPS-02685 	 MENKYO O TORU - GET THE LICENSE 	 [J]
SLPS-91235 	 MENKYO O TORU - GET THE LICENSE (PLAYSTATION THE BEST) 	 [J]
SLPS-01664 	 MEREMANOID 	 [J]
SLPM-86934	 MERMAID NO KISETSU  -  [ 3 DISCS ] 	 [J]
SLPM-86935	 MERMAID NO KISETSU  -  [ 3 DISCS ] 	 [J]
SLPM-86936 	 MERMAID NO KISETSU  -  [ 3 DISCS ] 	 [J]
SLPM-87108	 MERMAID NO KISETSU - CURTAIN CALL  -  [ 2 DISCS ] 	 [J]
SLPM-87109 	 MERMAID NO KISETSU - CURTAIN CALL  -  [ 2 DISCS ] 	 [J]
SLPS-01493 	 MERRIMENT CARRYING CARAVAN 	 [J]
SLPS-00359 	 MERU PURANA 	 [J]
SLPS-00867	 METAL ANGEL 3  -  [ 2 DISCS ] 	 [J]
SLPS-00868 	 METAL ANGEL 3  -  [ 2 DISCS ] 	 [J]
SLPS-01164 	 METAL FIST 	 [J]
SCPS-45317	 METAL GEAR SOLID  -  [ 2 DISCS ]	[J]
SCPS-45318 	 METAL GEAR SOLID  -  [ 2 DISCS ]	[J]
SCPS-45320	 METAL GEAR SOLID  -  [ 3 DISCS ]	[J]
SCPS-45321	 METAL GEAR SOLID  -  [ 3 DISCS ]	[J]
SCPS-45322 	 METAL GEAR SOLID  -  [ 3 DISCS ]	[J]
SLPM-86114	 METAL GEAR SOLID  -  [ 3 DISCS ]	[J]
SLPM-86115	 METAL GEAR SOLID  -  [ 3 DISCS ]	[J]
SLPM-86116 	 METAL GEAR SOLID  -  [ 3 DISCS ]	[J]
SLPM-86485	 METAL GEAR SOLID [KONAMI THE BEST]  -  [ 2 DISCS ] 	 [J]
SLPM-86486 	 METAL GEAR SOLID [KONAMI THE BEST]  -  [ 2 DISCS ] 	 [J]
SLPM-87411	 METAL GEAR SOLID [METAL GEAR 20TH ANNIVERSARY]  -  [ 3 DISCS ] 	 [J]
SLPM-87412	 METAL GEAR SOLID [METAL GEAR 20TH ANNIVERSARY]  -  [ 3 DISCS ] 	 [J]
SLPM-87413 	 METAL GEAR SOLID [METAL GEAR 20TH ANNIVERSARY]  -  [ 3 DISCS ] 	 [J]
SLPM-87030	 METAL GEAR SOLID [PSONE BOOKS]  -  [ 2 DISCS ] 	 [J]
SLPM-87031 	 METAL GEAR SOLID [PSONE BOOKS]  -  [ 2 DISCS ] 	 [J]
SLPM-86111	 METAL GEAR SOLID [PREMIUM PACKAGE]  -  [ 3 DISCS ]	[J]
SLPM-86112	 METAL GEAR SOLID [PREMIUM PACKAGE]  -  [ 3 DISCS ]	[J]
SLPM-86113 	 METAL GEAR SOLID [PREMIUM PACKAGE]  -  [ 3 DISCS ]	[J]
SLPM-86111	 METAL GEAR SOLID [PREMIUM PACKAGE SAI HAKKOU KINEN]  -  [ 3 DISCS ]	[J]
SLPM-86112	 METAL GEAR SOLID [PREMIUM PACKAGE SAI HAKKOU KINEN]  -  [ 3 DISCS ]	[J]
SLPM-86113 	 METAL GEAR SOLID [PREMIUM PACKAGE SAI HAKKOU KINEN]  -  [ 3 DISCS ]	[J]
SCPS-45412	 METAL GEAR SOLID INTEGRAL  -  [ 3 DISCS ] 	 [E][J]
SCPS-45413	 METAL GEAR SOLID INTEGRAL  -  [ 3 DISCS ] 	 [E][J]
SCPS-45414 	 METAL GEAR SOLID INTEGRAL  -  [ 3 DISCS ] 	 [E][J]
SLPM-86247	 METAL GEAR SOLID INTEGRAL  -  [ 3 DISCS ] 	 [E][J]
SLPM-86248	 METAL GEAR SOLID INTEGRAL  -  [ 3 DISCS ] 	 [E][J]
SLPM-86249 	 METAL GEAR SOLID INTEGRAL  -  [ 3 DISCS ] 	 [E][J]
SLPM-86470	 METAL GEAR SOLID INTEGRAL [KONAMI THE BEST]  -  [ 3 DISCS ] 	 [E][J]
SLPM-86471	 METAL GEAR SOLID INTEGRAL [KONAMI THE BEST]  -  [ 3 DISCS ] 	 [E][J]
SLPM-86472 	 METAL GEAR SOLID INTEGRAL [KONAMI THE BEST]  -  [ 3 DISCS ] 	 [E][J]
SLPM-87324	 METAL GEAR SOLID INTEGRAL [PSONE BOOKS]  -  [ 3 DISCS ] 	 [E][J]
SLPM-87325	 METAL GEAR SOLID INTEGRAL [PSONE BOOKS]  -  [ 3 DISCS ] 	 [E][J]
SLPM-87326 	 METAL GEAR SOLID INTEGRAL [PSONE BOOKS]  -  [ 3 DISCS ] 	 [E][J]
SLPS-00008 	 METAL JACKET 	 [J][E]
SCPS-45097 	 METAL SLUG - SUPER VEHICLE 001 	 [J]
SLPS-00950 	 METAL SLUG - SUPER VEHICLE 001 	 [J]
SLPM-86315 	 METAL SLUG - SUPER VEHICLE 001 [SNK BEST COLLECTION] 	 [J]
SLPS-91516 	 METAL SLUG - SUPER VEHICLE 001 [SNK BEST COLLECTION] [PSONE BOOKS] 	 [J]
SCPS-45490 	 METAL SLUG X 	 [J]
SLPM-86456 	 METAL SLUG X 	 [J]
SLPS-03449 	 METAL SLUG X [SNK BEST COLLECTION] 	 [J]
SLPS-00680	 META-PH-LIST - GAMMA X 2097  -  [ 2 DISCS ] 	 [J]
SLPS-00681 	 META-PH-LIST - GAMMA X 2097  -  [ 2 DISCS ] 	 [J]
SLPS-00039 	 METAMOR PANIC - DOKI DOKI YOUMA BUSTERS 	 [J]
SLPS-00313 	 MEZASE SEYKUUOU 	 [J]
SLPS-02214 	 MEZASE SEYKUUOU [REPRINT] 	 [J]
SLPS-01911 	 MEZASE! MEIMON YAKYUUBU 	 [J]
SLPS-02584 	 MEZASE! MEIMON YAKYUUBU [REPRINT] 	 [J]
SLPS-91418 	 MEZASE! MEIMON YAKYUUBU [PSONE BOOKS] 	 [J]
SLPS-02198 	 MEZASE! SKYMARK - CHALLENGE AIRLINE PILOT 	 [J]
SLPS-00941 	 MICHINOKU HITOU KOI MONOGATARI 	 [J]
SLPS-02502 	 MICHINOKU HITOU KOI MONOGATARI KAI 	 [J]
SLPS-01111 	 MICRO MACHINES V3 	 [J]
SLPM-86022 	 MIDNIGHT RUN - ROAD FIGHTER 2 	 [J]
SLPS-01312 	 MIDORI NO MAKIBAO 	 [J]
SLPS-00583 	 MIGHTY HITS 	 [J]
SLPS-02165 	 MIGHTY HITS SPECIAL [POP COLLECTION 1280YEN VOL.4] 	 [J]
SLPS-02693 	 MIGI HADARI U-SA 	 [J]
SLPS-01611	 MIKAGURA SHOUJO TANTEIDAN  -  [ 4 DISCS ] 	 [J]
SLPS-01612	 MIKAGURA SHOUJO TANTEIDAN  -  [ 4 DISCS ] 	 [J]
SLPS-01613	 MIKAGURA SHOUJO TANTEIDAN  -  [ 4 DISCS ] 	 [J]
SLPS-01614 	 MIKAGURA SHOUJO TANTEIDAN  -  [ 4 DISCS ] 	 [J]
SLPS-02143 	 MILANO NO ARUBAITO COLLECTION 	 [J]
SLPS-91481 	 MILANO NO ARUBAITO COLLECTION [PSONE BOOKS] 	 [J]
SLPS-03367 	 MILKY SEASON 	 [J]
SLPS-01609	 MILLION CLASSIC  -  [ 2 DISCS ] 	 [J]
SLPS-01610 	 MILLION CLASSIC  -  [ 2 DISCS ] 	 [J]
SLPS-00951	 MINAKATAKUDOU TOUJYOU  -  [ 2 DISCS ] 	 [J]
SLPS-00952 	 MINAKATAKUDOU TOUJYOU  -  [ 2 DISCS ] 	 [J]
SLPM-87015 	 MINI MONI - DICE DE PYON! 	 [J]
SLPM-87201 	 MINI MONI - DICE DE PYON! [PSONE BOOKS] 	 [J]
SLPM-87132 	 MINI MONI - SHAKER & TAMBOURINE! DAPYON! 	 [J]
SLPM-87079 	 MINI MONI - SHAKER & TAMBOURINE! DAPYON! [TAMBOURINE SET] 	 [J]
SLPM-87195 	 MINI MONI - STEP PYON PYON PYON 	 [J]
SLPS-01078 	 MINI-YONCHU BAKUSOU KYOUDAI - LET'S & GO!! - WGP HYPER HEAT 	 [J]
SLPS-91091 	 MINI-YONCHU BAKUSOU KYOUDAI - LET'S & GO!! - WGP HYPER HEAT [PLAYSTATION THE BEST] 	 [J]
SLPS-03554 	 MINNA ATSUMORE! IGO KYOUSHITSU 	 [J]
SLPM-86958 	 MINNA NO CHESS [SUPERLITE GOLD SERIES] 	 [J]
SCPS-10042 	 MINNA NO GOLF 	 [J]
SCPS-91126 	 MINNA NO GOLF [PLAYSTATION THE BEST] 	 [J]
SCPS-45421 	 MINNA NO GOLF 2 	 [J]
SCPS-10093 	 MINNA NO GOLF 2 	 [J]
SCPS-91197 	 MINNA NO GOLF 2 [PLAYSTATION THE BEST] 	 [J]
SLPM-86921 	 MINNA NO IGO [SUPERLITE GOLD SERIES] 	 [J]
SLPS-03186 	 MINNA NO KANJI KYOUSHITSU - CHOUSEN! KANJI KENTAI 	 [J]
SLPS-03279 	 MINNA NO SHIIKU KYOUSHITSU - KUWAGATAHEN 	 [J]
SLPS-03491 	 MINNYA DE GHOST HUNTER 	 [J]
SLPS-01132 	 MINTON KEIBU NO SOUSA FILE DOUKESHI SATSUJIN JIKEN 	 [J]
